return_id,order_id,product_id,return_date,return_reason,return_quantity,refund_amount
903029,244170,5216.0,2025-08-14,Damaged,2,4711.09
903030,244171,5198.0,2025-04-21,Wrong Item,1,15207.69
903031,244186,5039.0,2025-09-05,Quality Issue,1,47535.78
903032,244222,5189.0,2025-03-10,Size/Fit Issue,1,2534.54
903033,244255,5199.0,2025-03-08,Wrong Item,2,1784.57
903034,244256,5011.0,2025-11-18,Wrong Item,2,56612.09
903035,244258,5088.0,2025-06-11,Damaged,1,20139.04
903036,244262,5237.0,2025-01-18,Size/Fit Issue,1,14486.85
903037,244263,5125.0,2025-12-19,Size/Fit Issue,1,5559.38
903038,244265,5069.0,2025-11-13,Quality Issue,1,48754.75
903039,244276,5219.0,2025-03-17,Changed Mind,2,30869.25
903040,244277,5148.0,2025-08-10,Late Delivery,2,6734.93
903041,244296,5052.0,2025-12-07,Changed Mind,1,25664.57
903042,244313,5180.0,2025-03-18,Size/Fit Issue,1,47663.29
903043,244321,5057.0,2025-06-28,Changed Mind,2,76613.44
903044,244341,5031.0,2025-01-20,Wrong Item,1,50468.0
903045,244343,5099.0,2025-12-27,Quality Issue,2,24134.72
903046,244351,5042.0,2025-08-03,Size/Fit Issue,2,135749.54
903047,244394,5002.0,2025-10-02,Late Delivery,1,35098.6
903048,244397,5045.0,2025-11-19,Quality Issue,2,58515.82
903049,244409,5017.0,2025-08-31,Size/Fit Issue,2,24916.95
903050,244411,5215.0,2025-02-21,Late Delivery,2,32322.68
903051,244418,5220.0,2025-03-31,Size/Fit Issue,1,18672.36
903052,244437,5134.0,2025-09-19,Quality Issue,1,46301.91
903053,244444,5082.0,2025-05-25,Size/Fit Issue,2,41765.12
903054,244445,5120.0,2025-08-28,Changed Mind,2,46349.02
903055,244457,5006.0,2025-02-05,Wrong Item,2,14350.97
903056,244475,5100.0,2025-02-16,Damaged,2,5647.56
903057,244476,5052.0,2025-11-06,Late Delivery,1,28683.93
903058,244492,5009.0,2025-04-07,Quality Issue,1,23873.33
903059,244502,5102.0,2025-03-10,Size/Fit Issue,2,19500.88
903060,244525,5225.0,2025-09-25,Damaged,2,38066.4
903061,244526,5122.0,2025-05-24,Changed Mind,1,12342.37
903062,244533,5073.0,2025-05-06,Late Delivery,1,13243.01
903063,244567,5060.0,2025-04-08,Damaged,1,27060.62
903064,244572,5211.0,2025-12-11,Damaged,2,33927.93
903065,244577,5021.0,2025-05-01,Wrong Item,1,60815.29
903066,244619,5250.0,2025-12-16,Damaged,1,50666.88
903067,244641,5107.0,2025-07-29,Size/Fit Issue,1,22960.66
903068,244654,5156.0,2025-05-20,Damaged,1,53841.38
903069,244687,5007.0,2025-03-07,Damaged,1,44710.96
903070,244693,5206.0,2025-05-13,Size/Fit Issue,1,52621.05
903071,244714,5063.0,2025-05-08,Quality Issue,2,11504.1
903072,244725,5049.0,2025-10-15,Damaged,1,3400.6
903073,244749,5155.0,2025-04-05,Wrong Item,2,1008.99
903074,244754,5088.0,2025-08-14,Changed Mind,2,18019.14
903075,244768,5134.0,2025-08-24,Size/Fit Issue,1,43864.96
903076,244771,5216.0,2025-03-15,Changed Mind,2,4239.98
903077,244803,5013.0,2025-11-16,Damaged,2,54191.8
903078,244828,5234.0,2025-11-30,Size/Fit Issue,2,50648.36
903079,244829,5208.0,2026-01-03,Wrong Item,2,106687.44
903080,244879,5216.0,2026-01-08,Late Delivery,2,4475.54
903081,244890,5127.0,2025-12-08,Quality Issue,1,26316.7
903082,244895,5127.0,2025-02-21,Size/Fit Issue,2,24854.66
903083,244904,5181.0,2025-04-18,Wrong Item,2,68256.13
903084,244908,5109.0,2025-11-17,Wrong Item,1,59697.0
903085,244922,5176.0,2025-03-16,Damaged,1,12934.44
903086,244942,5109.0,2025-12-12,Changed Mind,2,140463.52
903087,244943,5220.0,2025-06-28,Size/Fit Issue,1,15377.24
903088,244960,5090.0,2025-06-16,Damaged,1,39352.55
903089,244973,5060.0,2025-02-13,Changed Mind,1,30443.19
903090,244976,5159.0,2025-06-19,Damaged,1,20301.82
903091,244982,5249.0,2025-08-29,Quality Issue,2,75350.1
903092,245015,5176.0,2025-07-21,Damaged,1,13653.02
903093,245038,5120.0,2025-06-06,Wrong Item,1,48788.44
903094,245049,5105.0,2025-05-24,Quality Issue,2,65312.04
903095,245053,5042.0,2025-05-12,Damaged,1,67874.77
903096,245067,5104.0,2025-05-03,Size/Fit Issue,1,12447.15
903097,245075,5188.0,2025-04-26,Damaged,1,10588.44
903098,245103,5006.0,2025-12-12,Damaged,1,13633.42
903099,245167,5178.0,2025-02-24,Quality Issue,2,20152.5
903100,245201,5009.0,2025-08-23,Wrong Item,2,26525.92
903101,245204,5022.0,2025-06-03,Quality Issue,2,106489.04
903102,245210,5192.0,2025-12-05,Quality Issue,1,37280.9
903103,245227,5181.0,2025-02-01,Size/Fit Issue,1,37920.07
903104,245236,5147.0,2025-08-16,Late Delivery,2,43739.19
903105,245245,5150.0,2025-10-31,Wrong Item,2,37752.45
903106,245248,5205.0,2025-10-13,Late Delivery,1,21516.5
903107,245251,5051.0,2025-04-30,Quality Issue,1,4963.68
903108,245254,5111.0,2025-01-24,Changed Mind,1,62789.53
903109,245260,5100.0,2025-03-01,Wrong Item,2,9511.68
903110,245275,5206.0,2025-06-05,Damaged,1,52621.05
903111,245277,5043.0,2025-12-26,Size/Fit Issue,1,31235.36
903112,245287,5200.0,2025-03-20,Wrong Item,1,24864.32
903113,245306,5094.0,2025-11-21,Damaged,1,47613.81
903114,245333,5102.0,2025-08-10,Changed Mind,2,23679.64
903115,245337,5110.0,2025-03-29,Damaged,2,48948.99
903116,245343,5238.0,2025-08-27,Damaged,2,43723.69
903117,245348,5130.0,2025-04-30,Wrong Item,2,98728.56
903118,245360,5160.0,2025-02-11,Wrong Item,2,11049.07
903119,245395,5010.0,2025-01-19,Damaged,2,108810.52
903120,245412,5127.0,2025-08-22,Damaged,2,55557.48
903121,245425,5085.0,2025-04-17,Damaged,1,16820.35
903122,245438,5176.0,2025-12-14,Quality Issue,2,11497.28
903123,245439,5062.0,2025-09-20,Wrong Item,2,300.58
903124,245467,5102.0,2025-12-07,Late Delivery,2,23679.64
903125,245469,5186.0,2025-04-27,Quality Issue,2,16700.06
903126,245485,5235.0,2025-10-12,Changed Mind,1,40792.42
903127,245508,5247.0,2025-05-23,Damaged,2,64691.34
903128,245529,5061.0,2025-04-08,Damaged,2,28621.32
903129,245546,5169.0,2025-02-24,Quality Issue,2,30310.76
903130,245559,5173.0,2025-11-11,Changed Mind,1,53359.85
903131,245589,5182.0,2025-03-15,Damaged,2,39954.31
903132,245599,5204.0,2025-12-23,Size/Fit Issue,1,36124.29
903133,245622,5087.0,2025-07-14,Wrong Item,2,5781.43
903134,245626,5053.0,2025-07-28,Damaged,2,8715.02
903135,245631,5016.0,2026-01-17,Changed Mind,1,36681.19
903136,245632,5130.0,2025-03-02,Size/Fit Issue,1,44427.85
903137,245638,5044.0,2025-07-17,Late Delivery,2,22966.36
903138,245656,5115.0,2025-11-16,Wrong Item,1,60645.56
903139,245674,5235.0,2025-09-11,Changed Mind,2,36498.48
903140,245675,5123.0,2025-06-20,Wrong Item,1,43855.11
903141,245683,5176.0,2025-12-03,Size/Fit Issue,2,12934.44
903142,245689,5028.0,2025-08-27,Quality Issue,2,18336.84
903143,245713,5092.0,2025-04-03,Size/Fit Issue,2,48185.45
903144,245739,5068.0,2025-08-05,Quality Issue,2,6095.54
903145,245744,5180.0,2025-03-11,Size/Fit Issue,2,112148.92
903146,245746,5125.0,2025-07-12,Quality Issue,2,5559.38
903147,245760,5225.0,2025-09-13,Quality Issue,2,40305.6
903148,245761,5182.0,2025-01-22,Size/Fit Issue,1,39954.31
903149,245775,5184.0,2025-03-12,Damaged,2,37210.63
903150,245784,5224.0,2025-05-30,Quality Issue,1,34512.87
903151,245788,5024.0,2025-02-28,Size/Fit Issue,1,56368.96
903152,245822,5121.0,2025-04-03,Late Delivery,2,94252.76
903153,245827,5147.0,2025-09-26,Quality Issue,1,46312.08
903154,245828,5226.0,2025-04-09,Quality Issue,1,15510.57
903155,245836,5045.0,2025-04-20,Size/Fit Issue,1,52356.26
903156,245839,5118.0,2025-06-11,Damaged,2,59657.05
903157,245875,5202.0,2025-05-30,Late Delivery,1,51619.27
903158,245881,5062.0,2025-12-19,Size/Fit Issue,2,676.3
903159,245892,5176.0,2026-01-17,Damaged,2,24431.72
903160,245907,5110.0,2025-10-19,Changed Mind,2,103050.5
903161,245909,5214.0,2025-08-15,Quality Issue,1,61840.64
903162,245917,5203.0,2025-03-12,Quality Issue,2,94460.18
903163,245919,5189.0,2025-12-10,Late Delivery,2,2534.54
903164,245921,5140.0,2025-10-16,Quality Issue,1,36072.98
903165,245962,5075.0,2025-03-09,Quality Issue,2,29514.2
903166,245969,5123.0,2025-02-07,Size/Fit Issue,1,35084.09
903167,245975,5206.0,2025-09-17,Damaged,1,58467.83
903168,245986,5043.0,2025-03-21,Late Delivery,1,34705.96
903169,245995,5137.0,2025-11-14,Quality Issue,2,11109.2
903170,246047,5101.0,2025-09-08,Damaged,1,33608.85
903171,246052,5160.0,2025-09-20,Quality Issue,1,11630.6
903172,246064,5062.0,2025-09-28,Quality Issue,1,356.93
903173,246089,5162.0,2025-10-21,Quality Issue,2,13399.92
903174,246094,5217.0,2025-03-06,Size/Fit Issue,2,8615.51
903175,246096,5076.0,2025-03-08,Wrong Item,1,35896.91
903176,246101,5037.0,2025-06-05,Size/Fit Issue,2,26842.93
903177,246104,5017.0,2025-05-22,Size/Fit Issue,1,16907.93
903178,246136,5018.0,2025-05-28,Damaged,2,22363.74
903179,246166,5046.0,2025-02-04,Size/Fit Issue,2,29588.51
903180,246184,5083.0,2025-04-13,Damaged,2,56318.34
903181,246201,5050.0,2025-01-30,Changed Mind,2,95827.96
903182,246216,5190.0,2025-03-05,Changed Mind,1,38122.97
903183,246226,5125.0,2025-05-11,Size/Fit Issue,1,5232.36
903184,246243,5238.0,2025-01-28,Changed Mind,2,46024.94
903185,246246,5117.0,2025-12-26,Damaged,2,18535.38
903186,246279,5093.0,2025-05-23,Changed Mind,1,11921.44
903187,246299,5178.0,2025-09-28,Damaged,1,19091.84
903188,246304,5032.0,2026-01-06,Damaged,1,60109.22
903189,246319,5032.0,2025-04-26,Late Delivery,2,60109.22
903190,246320,5048.0,2025-04-19,Changed Mind,2,51202.71
903191,246338,5126.0,2025-08-08,Size/Fit Issue,2,54115.98
903192,246366,5067.0,2025-06-13,Damaged,2,11995.09
903193,246367,5157.0,2025-10-10,Quality Issue,1,41234.29
903194,246378,5151.0,2025-08-01,Quality Issue,2,41695.39
903195,246381,5203.0,2025-09-05,Size/Fit Issue,2,55564.81
903196,246399,5084.0,2025-03-20,Size/Fit Issue,2,49285.52
903197,246403,5155.0,2025-12-27,Size/Fit Issue,1,1008.99
903198,246419,5050.0,2025-05-31,Changed Mind,2,45095.51
903199,246435,5023.0,2025-03-31,Quality Issue,1,51317.37
903200,246463,5118.0,2025-11-02,Changed Mind,1,59657.05
903201,246465,5213.0,2025-07-16,Quality Issue,1,26560.22
903202,246498,5111.0,2025-02-20,Changed Mind,1,54940.84
903203,246499,5200.0,2025-03-18,Changed Mind,2,21134.67
903204,246500,5245.0,2025-07-09,Quality Issue,1,5365.42
903205,246508,5132.0,2025-03-24,Quality Issue,1,12977.33
903206,246538,5104.0,2025-10-07,Size/Fit Issue,1,10250.59
903207,246547,5237.0,2025-01-30,Changed Mind,2,13038.17
903208,246572,5239.0,2026-01-10,Damaged,2,41858.94
903209,246600,5017.0,2026-01-23,Changed Mind,2,33815.86
903210,246609,5244.0,2025-06-07,Quality Issue,2,21490.52
903211,246627,5040.0,2025-09-06,Changed Mind,1,25999.86
903212,246650,5190.0,2025-12-01,Damaged,2,67774.18
903213,246662,5164.0,2025-01-28,Size/Fit Issue,2,42712.74
903214,246668,5064.0,2025-05-25,Late Delivery,2,964.44
903215,246670,5211.0,2025-09-22,Damaged,2,33927.93
903216,246694,5134.0,2025-08-25,Quality Issue,2,46301.91
903217,246723,5104.0,2025-03-03,Quality Issue,2,14643.7
903218,246729,5158.0,2025-02-16,Late Delivery,2,44406.27
903219,246758,5087.0,2025-01-26,Damaged,1,7226.79
903220,246775,5050.0,2025-03-11,Damaged,1,45095.51
903221,246788,5116.0,2025-06-25,Changed Mind,1,31943.24
903222,246794,5063.0,2025-04-23,Wrong Item,2,27322.23
903223,246814,5023.0,2026-01-14,Quality Issue,2,57019.3
903224,246830,5131.0,2025-09-26,Size/Fit Issue,1,15678.3
903225,246834,5047.0,2025-08-21,Changed Mind,2,17391.08
903226,246839,5090.0,2026-01-15,Late Delivery,2,47785.24
903227,246874,5069.0,2025-04-07,Size/Fit Issue,1,60943.44
903228,246882,5213.0,2025-12-23,Quality Issue,1,29880.25
903229,246885,5133.0,2025-05-18,Wrong Item,1,33153.37
903230,246911,5034.0,2025-07-15,Changed Mind,1,17577.06
903231,246917,5239.0,2026-01-01,Changed Mind,2,79531.99
903232,246933,5142.0,2025-03-18,Wrong Item,1,38210.29
903233,246941,5185.0,2025-09-24,Wrong Item,1,9011.4
903234,246943,5009.0,2025-10-13,Late Delivery,1,23873.33
903235,246954,5159.0,2025-06-10,Size/Fit Issue,2,19233.31
903236,246958,5009.0,2025-02-05,Size/Fit Issue,2,23873.33
903237,246965,5045.0,2025-10-11,Wrong Item,1,61595.6
903238,246974,5234.0,2025-04-13,Size/Fit Issue,2,48115.94
903239,246979,5229.0,2025-07-26,Damaged,2,56611.93
903240,246993,5176.0,2025-04-01,Wrong Item,2,24431.72
903241,246996,5037.0,2025-04-19,Wrong Item,1,14127.86
903242,247006,5035.0,2025-09-02,Quality Issue,2,39243.44
903243,247016,5103.0,2025-11-01,Late Delivery,2,62013.02
903244,247022,5121.0,2025-10-17,Wrong Item,1,37701.1
903245,247036,5121.0,2025-03-13,Damaged,1,47126.38
903246,247079,5013.0,2025-05-09,Wrong Item,1,54191.8
903247,247080,5099.0,2025-11-16,Size/Fit Issue,2,24134.72
903248,247095,5082.0,2025-01-30,Quality Issue,1,39444.84
903249,247115,5051.0,2025-10-10,Quality Issue,2,5239.44
903250,247118,5153.0,2026-01-14,Wrong Item,1,46627.71
903251,247124,5125.0,2025-01-26,Quality Issue,1,6540.45
903252,247130,5163.0,2025-05-23,Size/Fit Issue,2,100581.63
903253,247158,5070.0,2025-12-24,Wrong Item,1,28977.18
903254,247194,5219.0,2025-06-26,Size/Fit Issue,2,17250.46
903255,247209,5187.0,2025-02-01,Wrong Item,1,44195.57
903256,247210,5102.0,2025-05-26,Damaged,1,27858.4
903257,247227,5210.0,2025-01-27,Size/Fit Issue,2,30272.64
903258,247229,5159.0,2025-08-05,Size/Fit Issue,1,21370.34
903259,247233,5216.0,2025-09-07,Damaged,2,4239.98
903260,247239,5173.0,2025-01-29,Changed Mind,2,63364.82
903261,247241,5040.0,2025-07-07,Size/Fit Issue,1,25999.86
903262,247255,5040.0,2025-05-01,Wrong Item,2,23399.87
903263,247260,5001.0,2025-05-23,Late Delivery,1,6417.59
903264,247275,5083.0,2025-04-07,Damaged,1,63358.13
903265,247276,5144.0,2025-11-24,Wrong Item,1,19583.16
903266,247283,5096.0,2025-03-24,Late Delivery,1,34899.18
903267,247288,5232.0,2025-04-11,Size/Fit Issue,1,7405.89
903268,247299,5207.0,2025-04-30,Changed Mind,2,24287.8
903269,247300,5061.0,2025-10-09,Size/Fit Issue,2,42178.79
903270,247306,5047.0,2025-08-07,Size/Fit Issue,1,8695.54
903271,247325,5033.0,2025-05-26,Wrong Item,2,36322.25
903272,247328,5067.0,2025-09-04,Size/Fit Issue,2,5997.55
903273,247354,5004.0,2025-11-29,Changed Mind,2,27947.34
903274,247360,5077.0,2025-07-06,Wrong Item,2,10538.61
903275,247366,5163.0,2025-11-16,Damaged,2,125727.04
903276,247417,5198.0,2025-09-05,Quality Issue,1,18466.48
903277,247441,5234.0,2026-01-01,Damaged,1,40518.69
903278,247443,5159.0,2025-12-24,Size/Fit Issue,1,18164.79
903279,247526,5224.0,2025-02-27,Size/Fit Issue,2,62123.17
903280,247527,5082.0,2025-08-23,Size/Fit Issue,1,46405.69
903281,247557,5119.0,2025-06-05,Changed Mind,2,28094.1
903282,247559,5010.0,2025-10-18,Wrong Item,2,120900.58
903283,247561,5203.0,2025-03-11,Wrong Item,2,50008.33
903284,247597,5172.0,2025-05-30,Changed Mind,2,7631.05
903285,247612,5012.0,2025-11-15,Size/Fit Issue,1,7362.1
903286,247620,5179.0,2025-12-09,Size/Fit Issue,2,20902.93
903287,247627,5212.0,2025-03-19,Wrong Item,1,4629.93
903288,247637,5083.0,2025-03-06,Size/Fit Issue,1,70397.92
903289,247663,5207.0,2025-11-19,Changed Mind,2,46146.82
903290,247680,5247.0,2025-05-09,Late Delivery,1,32345.67
903291,247688,5050.0,2025-11-02,Changed Mind,1,45095.51
903292,247699,5131.0,2025-12-12,Quality Issue,1,16600.55
903293,247703,5052.0,2025-10-13,Size/Fit Issue,1,28683.93
903294,247706,5230.0,2025-08-01,Late Delivery,1,21395.66
903295,247724,5108.0,2025-07-29,Damaged,2,28552.93
903296,247728,5082.0,2025-04-22,Size/Fit Issue,2,83530.24
903297,247739,5015.0,2025-05-23,Quality Issue,2,55259.57
903298,247740,5100.0,2025-06-07,Quality Issue,2,5944.8
903299,247761,5105.0,2025-03-26,Late Delivery,2,65312.04
903300,247797,5040.0,2025-05-10,Wrong Item,1,23399.87
903301,247803,5247.0,2025-02-23,Damaged,1,27493.82
903302,247811,5062.0,2025-11-17,Late Delivery,1,319.36
903303,247836,5221.0,2025-12-13,Changed Mind,2,31970.95
903304,247849,5039.0,2025-12-25,Size/Fit Issue,1,35026.36
903305,247871,5041.0,2025-03-15,Damaged,1,28034.52
903306,247877,5079.0,2025-11-09,Damaged,1,6164.81
903307,247922,5189.0,2025-02-19,Changed Mind,1,3009.76
903308,247940,5130.0,2025-08-28,Quality Issue,1,49364.28
903309,247974,5132.0,2025-07-28,Quality Issue,2,15758.18
903310,247977,5217.0,2025-01-12,Damaged,2,17231.02
903311,247989,5217.0,2025-12-02,Changed Mind,1,9094.15
903312,247990,5156.0,2025-07-03,Quality Issue,1,56675.14
903313,247992,5186.0,2025-02-09,Size/Fit Issue,2,29688.99
903314,248009,5155.0,2025-12-17,Quality Issue,1,1261.24
903315,248025,5222.0,2025-07-15,Size/Fit Issue,1,30195.37
903316,248109,5040.0,2025-03-09,Damaged,1,23399.87
903317,248119,5092.0,2025-12-06,Quality Issue,1,43366.9
903318,248126,5205.0,2025-03-15,Quality Issue,2,17213.2
903319,248137,5177.0,2025-02-08,Wrong Item,1,9576.68
903320,248140,5124.0,2025-01-21,Size/Fit Issue,2,69088.43
903321,248147,5029.0,2025-01-25,Wrong Item,1,54599.34
903322,248153,5094.0,2025-02-18,Size/Fit Issue,1,47613.81
903323,248162,5047.0,2025-07-04,Size/Fit Issue,1,8695.54
903324,248208,5053.0,2025-12-15,Damaged,2,20698.16
903325,248216,5067.0,2025-10-10,Quality Issue,2,11995.09
903326,248218,5007.0,2025-07-19,Damaged,2,84715.51
903327,248227,5192.0,2025-07-07,Late Delivery,2,37280.9
903328,248236,5098.0,2025-09-13,Quality Issue,1,56166.19
903329,248241,5178.0,2025-03-19,Quality Issue,2,42426.32
903330,248250,5005.0,2025-11-25,Changed Mind,2,31803.37
903331,248253,5142.0,2025-05-22,Damaged,2,80666.17
903332,248256,5170.0,2025-04-02,Damaged,1,55818.22
903333,248288,5213.0,2025-10-08,Quality Issue,2,66400.56
903334,248317,5036.0,2025-03-03,Quality Issue,1,28650.58
903335,248333,5087.0,2025-06-11,Wrong Item,1,7226.79
903336,248336,5161.0,2025-07-22,Late Delivery,1,60334.18
903337,248345,5101.0,2025-06-04,Size/Fit Issue,2,31928.41
903338,248391,5060.0,2025-12-26,Late Delivery,1,28751.9
903339,248406,5033.0,2025-12-19,Wrong Item,2,38233.95
903340,248408,5048.0,2025-11-29,Changed Mind,2,25601.35
903341,248412,5020.0,2025-10-23,Changed Mind,2,37567.26
903342,248436,5175.0,2025-09-04,Wrong Item,2,18910.47
903343,248445,5038.0,2025-07-24,Quality Issue,2,4014.35
903344,248464,5031.0,2025-01-28,Size/Fit Issue,1,50468.0
903345,248472,5222.0,2025-02-14,Size/Fit Issue,1,35523.97
903346,248480,5112.0,2025-07-30,Late Delivery,2,19429.95
903347,248489,5227.0,2025-08-18,Quality Issue,1,28522.49
903348,248503,5032.0,2025-10-15,Damaged,2,63645.06
903349,248525,5043.0,2025-08-15,Changed Mind,1,32970.66
903350,248536,5076.0,2025-07-11,Late Delivery,2,84463.32
903351,248561,5099.0,2025-08-27,Wrong Item,2,24134.72
903352,248564,5217.0,2025-03-08,Size/Fit Issue,2,9094.15
903353,248569,5004.0,2025-10-16,Changed Mind,1,29418.25
903354,248576,5222.0,2025-03-31,Damaged,1,35523.97
903355,248585,5128.0,2025-04-19,Size/Fit Issue,1,66490.98
903356,248587,5085.0,2025-09-12,Changed Mind,2,26164.99
903357,248604,5043.0,2025-01-28,Damaged,1,24294.17
903358,248627,5156.0,2026-01-08,Size/Fit Issue,2,56675.14
903359,248635,5097.0,2025-08-15,Quality Issue,1,42534.59
903360,248637,5218.0,2025-01-20,Damaged,1,50141.85
903361,248642,5052.0,2025-03-11,Wrong Item,1,30193.61
903362,248672,5028.0,2025-09-26,Changed Mind,1,18336.84
903363,248676,5042.0,2025-12-31,Damaged,2,67874.77
903364,248697,5243.0,2025-05-01,Size/Fit Issue,2,85580.35
903365,248699,5044.0,2025-03-04,Wrong Item,1,12759.09
903366,248711,5194.0,2025-02-20,Changed Mind,1,20328.0
903367,248717,5232.0,2025-07-26,Late Delivery,2,8228.77
903368,248721,5167.0,2025-12-22,Size/Fit Issue,1,4490.49
903369,248762,5150.0,2025-08-09,Wrong Item,1,41947.17
903370,248773,5088.0,2025-04-10,Wrong Item,2,42397.98
903371,248774,5138.0,2025-08-11,Quality Issue,1,50048.21
903372,248815,5150.0,2025-02-12,Wrong Item,1,41947.17
903373,248823,5198.0,2025-06-29,Quality Issue,1,21725.27
903374,248835,5046.0,2025-11-03,Quality Issue,1,29588.51
903375,248872,5123.0,2025-12-13,Size/Fit Issue,1,39469.6
903376,248876,5233.0,2025-03-25,Damaged,2,113965.96
903377,248899,5150.0,2025-03-11,Damaged,2,39849.81
903378,248905,5077.0,2025-08-02,Quality Issue,1,12398.37
903379,248934,5177.0,2025-02-17,Damaged,2,10773.77
903380,248952,5116.0,2025-11-19,Wrong Item,2,33822.25
903381,248959,5151.0,2026-01-05,Size/Fit Issue,2,39500.89
903382,248961,5068.0,2025-08-17,Quality Issue,1,2887.36
903383,248967,5004.0,2025-09-15,Late Delivery,1,29418.25
903384,248975,5173.0,2025-09-18,Late Delivery,1,53359.85
903385,248984,5231.0,2025-12-09,Size/Fit Issue,2,32666.58
903386,248995,5154.0,2025-10-25,Late Delivery,1,32578.79
903387,249004,5054.0,2025-05-10,Wrong Item,2,7468.29
903388,249016,5011.0,2026-01-03,Wrong Item,1,50321.86
903389,249038,5186.0,2025-09-16,Late Delivery,2,35255.68
903390,249045,5173.0,2025-10-05,Size/Fit Issue,2,66699.81
903391,249050,5038.0,2025-04-23,Size/Fit Issue,1,4486.62
903392,249067,5072.0,2026-01-02,Quality Issue,1,40955.86
903393,249075,5229.0,2025-09-18,Quality Issue,2,100643.42
903394,249076,5083.0,2025-06-30,Damaged,1,66878.02
903395,249085,5075.0,2025-12-04,Changed Mind,1,21747.31
903396,249102,5219.0,2025-09-18,Wrong Item,2,36316.76
903397,249139,5178.0,2025-03-17,Wrong Item,1,21213.16
903398,249141,5174.0,2025-06-30,Size/Fit Issue,1,31495.25
903399,249147,5161.0,2025-02-21,Size/Fit Issue,2,113964.57
903400,249174,5053.0,2025-10-05,Late Delivery,2,10349.08
903401,249180,5153.0,2025-05-02,Damaged,1,43884.9
903402,249203,5108.0,2025-08-03,Wrong Item,1,33591.68
903403,249228,5239.0,2025-05-27,Size/Fit Issue,1,35580.1
903404,249254,5121.0,2025-03-10,Late Delivery,1,32988.47
903405,249274,5104.0,2025-09-16,Quality Issue,2,29287.4
903406,249287,5179.0,2025-10-14,Changed Mind,1,7701.08
903407,249292,5006.0,2025-10-10,Damaged,2,12915.87
903408,249299,5026.0,2025-10-13,Late Delivery,2,73838.9
903409,249300,5219.0,2025-03-30,Late Delivery,1,16342.54
903410,249303,5187.0,2025-11-12,Quality Issue,1,55244.46
